index_column,taxumap1,taxumap2
PP162_7,19.258947,-3.8568277
PP162_10,14.651262,-2.9273875
PP162_11,17.092442,-5.295188
PP163_-3,16.209478,-4.354297
PP163_-2,15.442714,-4.5262628
PP163_-1,18.678009,-1.0115446
PP163_0,19.049969,-5.8552046
PP163_1,16.384008,-1.7443683
PP163_2,17.452263,-5.47627
PP163_3,14.87865,-1.829714
PP163_4,14.751932,-3.0298862
PP163_5,18.653109,-0.81119335
PP163_6,16.131714,-1.2086818
PP163_9,16.143854,-1.235321
PP163_10,15.476495,-3.2137053
PP163_11,15.143319,-3.45749
PP163_19,18.462534,-1.3305912
PP163_20,17.560596,-3.1108289
PP163_21,17.641434,-3.085911
PP164_-8,19.400162,-4.55786
PP164_-7,19.077826,-5.749729
PP164_-6,17.93344,-4.3485413
PP164_-5,17.356457,-4.0258574
PP164_-4,15.400392,-1.9761626
PP164_-3,15.573604,-2.046057
PP164_-2,14.197196,-2.8804848
PP164_-1,18.030592,1.6306878
PP164_0,14.669654,-3.1521497
PP164_1,16.062305,-2.24018
PP164_2,21.0092,-3.0878348
PP164_3,16.138609,-1.2387793
PP164_7,18.015543,5.471384
PP164_8,17.44465,-4.6120834
PP164_9,17.327963,-4.640311
PP164_10,20.734018,-3.0372066
PP164_11,15.315037,-1.8047227
PP164_12,15.250993,-4.0754137
PP164_13,15.176805,-4.209941
PP164_14,14.874858,-4.1296697
PP164_15,14.859587,-4.1524463
PP164_16,17.261538,-5.081009
PP164_17,14.969597,-4.1146235
PP164_18,14.738485,-3.0230834
PP164_19,14.9042635,-4.141736
PP164_20,14.907548,-4.1114097
PP164_28,15.245212,-1.7663033
PP164_30,15.3474655,-4.5296144
PP164_31,15.168073,-1.6795261
PP164_34,15.3130045,-4.003173
PP165_-9,19.310308,-4.538435
PP165_-8,18.372755,-3.895408
PP165_-7,19.761942,-4.4946613
PP165_-5,17.32486,-5.3801484
PP165_-4,18.672646,-4.6391935
PP165_-3,18.597616,-3.6567776
PP165_-2,18.114752,-4.240621
PP165_-1,18.732677,-4.598708
PP165_0,16.588165,-1.932636
PP165_1,19.740774,-1.3165194
PP165_2,18.207378,-3.974678
PP165_3,19.432575,-1.5902079
PP165_4,15.502556,-4.6206355
PP165_5,15.311243,-4.4068184
PP165_6,19.83313,-1.2716074
PP165_9,20.076986,-1.087705
PP165_10,16.169775,-2.7893143
PP165_11,15.913834,-4.7744293
PP165_12,17.163599,-3.3519595
PP166_-4,20.317366,-3.068506
PP166_-3,19.746628,-4.592128
PP166_-2,18.131643,-1.5817442
PP166_-1,15.962291,-1.0970129
PP166_0,15.978192,-4.4964333
PP166_1,17.125174,-3.0125685
PP166_2,15.976054,-4.6106143
PP166_3,18.528234,-4.8244324
PP166_4,16.096848,-4.5137057
PP166_5,16.024717,-4.5303245
PP166_6,15.781271,-1.4186555
PP166_7,14.7425995,-3.01507
PP166_8,16.095785,-3.3911188
PP166_10,14.644411,-1.8097051
PP166_11,20.450958,-2.942691
PP166_12,18.028473,-2.5289836
PP166_13,18.019653,-2.5391014
PP166_14,14.558447,-2.9248147
PP166_15,17.21175,-1.3319852
PP167_-5,19.648773,-3.3705375
PP167_-4,19.54736,-4.2116947
PP167_-3,19.861807,-3.495089
PP167_-2,19.957567,-3.4617596
PP167_-1,18.172344,-3.8678472
PP167_0,19.35516,-3.5092921
PP167_1,19.651793,-4.434215
PP167_2,19.125687,-3.5865617
PP167_3,18.434725,-3.4656458
PP167_5,19.244202,-3.9745471
PP167_6,17.104046,-2.7399933
PP167_7,16.377167,-1.7665386
PP167_10,18.016256,5.474962
PP167_13,14.808164,-4.164811
PP167_14,20.112427,-1.0560546
PP167_15,19.905998,-1.5452574
PP167_16,17.181673,-1.8998986
PP167_17,17.770977,-2.244238
PP167_18,19.968151,-3.7455356
PP168_-3,18.20292,-1.6464541
PP168_-2,17.896917,0.23650576
PP168_-1,19.77268,-4.5645986
PP168_0,19.140226,-5.3421087
PP168_1,19.156229,-5.3601213
PP168_2,19.93056,-3.6671243
PP169_-2,17.222265,-4.117347
PP169_-1,15.810726,-4.359081
PP169_0,17.935781,-5.049158
PP169_1,19.090254,-2.3618803
PP169_2,20.25528,-2.9192965
PP169_3,18.669281,-5.0327477
PP169_4,19.947153,-1.2456992
PP169_5,16.751038,-4.732106
PP169_6,17.916773,-4.9636025
PP169_7,18.496586,-4.851204
PP169_8,20.204472,-3.2861652
PP169_9,17.91003,-5.1074123
PP169_10,17.910479,-5.086729
PP169_11,16.484724,-4.8509264
PP169_12,17.90588,-5.114006
PP169_13,17.957909,-5.128193
PP169_14,18.942453,-2.4027348
PP169_15,19.568624,-2.3526947
PP169_16,15.891234,-4.9588003
PP169_17,19.872267,-4.366215
PP169_18,19.673512,-4.534053
PP169_19,18.253174,-4.9248757
PP169_20,17.964302,-5.137738
PP169_21,17.681671,-4.564141
PP169_22,17.850636,-5.0425115
PP169_23,19.647888,-4.531108
PP169_24,18.85834,-2.2559388
PP17_-2,17.434172,-1.6442895
PP17_-1,17.382845,-1.535748
PP17_0,18.147398,-1.1688124
PP17_1,16.797346,-2.5066266
PP17_2,16.697344,-2.4864626
PP17_3,17.12718,-2.4447882
PP17_4,18.707312,-3.0039253
PP17_5,17.003492,-2.7623227
PP17_6,18.685198,-3.0110042
PP17_7,17.176939,-2.423158
PP17_8,17.140728,-2.4718626
PP17_9,17.168394,-2.4196506
PP17_11,19.799572,-4.5386915
PP17_12,18.74279,-0.6249066
PP17_13,15.642661,-2.4943137
PP17_17,17.338137,-2.9287105
PP17_18,17.068857,-3.1199203
PP17_19,19.651888,-1.7958509
PP17_23,19.382494,-1.9494878
PP17_24,17.364279,-1.9122514
PP17_25,19.113094,-1.7782737
PP170_-6,17.607014,-3.4783373
PP170_-5,17.054876,-3.0871189
PP170_-3,18.525097,-0.9548222
PP170_-2,17.401787,-2.6358452
PP170_-1,18.387823,-4.3993583
PP170_0,16.387499,-3.2138097
PP170_1,15.939008,-4.3436394
PP170_2,18.421349,-4.3618865
PP170_3,20.101316,-3.3369665
PP170_4,17.920095,-4.3110104
PP170_7,18.098478,-3.511218
PP170_8,17.830566,-3.2975883
PP170_9,18.231062,-1.6534419
PP170_10,17.271166,-3.0324252
PP170_11,17.394583,-3.1759775
PP170_12,17.451216,-3.1939056
PP170_13,17.548248,-3.3342428
PP170_15,17.444908,-3.7839093
PP170_16,16.478168,-2.089394
PP170_17,15.925696,-3.4954138
PP170_18,19.57255,-4.4362392
PP170_19,17.519188,-4.6856337
PP170_20,15.2039385,-4.021945
PP170_21,17.346258,-3.2342947
PP170_22,17.373537,-3.4512324
PP170_23,17.306679,-3.3928852
PP170_24,17.386648,-4.295008
PP170_25,15.253044,-4.0033035
PP170_26,15.34012,-4.00391
PP171_-7,17.952757,-4.0171843
PP171_-6,20.780247,-3.1267712
PP171_-5,18.291998,-4.12192
PP171_-3,18.17971,-3.9442573
PP171_-2,17.247175,-3.811844
PP171_0,20.31443,-3.2832565
PP171_2,16.011845,-4.784277
PP171_4,18.8543,-0.5198735
PP171_12,18.66641,-1.0196933
PP171_13,18.666555,-0.79415673
PP171_14,19.054817,-0.84850484
PP171_15,18.863894,-0.65184265
PP171_16,20.158375,-2.7536738
PP171_17,18.57378,-1.4423466
PP171_18,18.59748,-2.0482929
PP172_-2,17.870365,-2.5599587
PP172_-1,19.623955,-1.4944868
PP172_0,17.333454,-2.8586388
PP172_1,14.732954,-3.019469
PP172_2,19.347092,-1.6751815
PP172_3,19.142933,-1.7985866
PP172_4,17.357718,-2.8238728
PP172_5,17.337675,-2.7297654
PP172_6,17.314217,-2.765731
PP172_7,17.306856,-2.7431846
PP172_8,17.367548,-2.7101603
PP172_9,17.354326,-2.798997
PP172_10,17.319723,-2.6884112
PP172_11,17.365133,-2.7275238
PP172_12,17.329145,-2.6979663
PP172_13,17.332726,-2.703191
PP172_14,17.287004,-2.8022115
PP172_15,17.286978,-2.7892416
PP173_-5,20.400866,-3.0125139
PP173_-4,16.065218,-3.8588061
PP173_-3,14.9325905,-3.6247387
PP173_-2,16.215878,-3.9140866
PP173_-1,18.7256,-4.7696023
PP173_0,19.860674,-4.743098
PP173_1,21.020527,-3.0901597
PP173_2,18.551718,-1.5405892
PP173_3,16.314154,-2.5784197
PP173_4,16.429924,-3.0247412
PP173_5,15.930258,-4.6638412
PP173_6,18.552847,-1.6430073
PP173_7,17.540539,-4.8952236
PP173_8,19.530415,-1.5315
PP173_9,19.663223,-2.8442235
PP173_10,16.85985,-3.2381942
PP173_15,17.355972,-4.0236998
PP173_16,14.762831,-2.1834347
PP173_17,20.643026,-3.378657
PP173_18,16.813162,-4.4252033
PP173_19,19.822834,-3.2583523
PP173_22,19.827374,-4.711394
PP173_23,19.794783,-3.1281486
PP173_24,16.074223,-4.0943637
PP173_25,16.750793,-2.2749243
PP173_26,15.838291,-4.60133
PP173_27,15.872622,-4.5381646
PP173_28,15.811404,-4.552304
PP173_29,15.918213,-4.4787555
PP173_30,16.790733,-2.4274938
PP173_31,15.93842,-4.276031
PP18_-8,19.883375,-4.369611
PP18_-7,16.628477,-3.5124335
PP18_-2,18.083773,-4.671013
PP18_-1,19.817114,-4.711759
PP18_0,15.310359,-1.7918175
PP18_1,16.753891,-2.0927482
PP18_3,15.207385,-1.7456245
PP18_4,18.029877,5.448702
PP18_6,18.019325,5.4754734
PP18_7,15.213519,-1.7457871
PP18_9,17.08808,-3.1079488
PP18_10,16.416348,-2.6924775
PP18_11,17.200876,-4.89489
PP18_12,16.756615,-3.5129774
PP18_13,16.474123,-3.9425051
PP18_14,14.768364,-2.2191856
PP18_15,14.753558,-2.184225
PP18_16,16.446676,-2.869683
PP18_17,15.177512,-1.7128474
PP18_18,15.691858,-4.6436405
PP18_19,18.419773,-2.8103743
PP18_20,14.181417,-2.8752997
PP18_21,16.51573,-2.9313154
PP18_22,17.576319,-4.326223
PP18_23,19.60672,-1.4286436
PP19_-4,16.10925,-3.9986129
PP19_-3,18.694334,-0.7427123
PP19_-2,18.705502,-0.8849509
PP19_-1,18.874474,-0.50816417
PP19_0,18.898638,-0.48685414
PP19_1,15.118239,-1.618402
PP19_2,18.451351,-0.9398619
PP19_3,15.289835,-2.5635703
PP19_4,14.774362,-2.234695
PP19_5,14.760727,-2.1797192
PP19_6,17.166649,-2.6021347
PP19_7,17.477577,-5.429038
PP19_8,21.01214,-3.089629
PP19_9,17.291264,-1.358431
PP19_10,16.586523,-3.964576
PP19_11,17.127419,-4.4059706
PP19_12,15.583023,-3.4215996
PP2_-5,19.774797,-4.438543
PP2_-4,18.682663,-4.607817
PP2_-3,18.435883,-4.6136937
PP2_-2,17.812761,-4.349855
PP2_-1,15.7911415,-4.3896813
PP2_0,18.542377,-4.807585
PP2_1,19.012436,-2.2304766
PP2_2,18.982235,-2.5995927
PP2_3,18.470987,-4.8006296
PP2_4,17.357998,-3.5424855
PP2_5,17.587826,-4.818082
PP2_6,17.9057,-4.8652897
PP2_7,17.716202,-4.4105678
PP2_8,17.439125,-5.094452
PP2_9,18.28297,-4.601456
PP2_10,17.417372,-5.1363397
PP2_11,17.780718,-3.6844873
PP2_12,17.545439,-5.0566726
PP2_13,17.802128,-5.0515995
PP2_14,17.244,-3.6936853
PP20_-9,17.761017,-3.7162578
PP20_-8,19.072052,-5.529763
PP20_-7,17.955244,-3.5829763
PP20_-6,20.704622,-3.1399412
PP20_-5,20.412985,-3.287365
PP20_-4,17.336302,-3.9772217
PP20_-3,17.537083,-2.4956172
PP20_-2,16.597292,-3.1816854
PP20_-1,16.677994,-3.1942058
PP20_0,19.70731,-4.4839735
PP20_1,16.532965,-3.3996425
PP20_2,16.504456,-3.1643414
PP20_3,17.66048,-5.008487
PP20_4,19.270819,-2.9686728
PP20_5,17.639256,-5.3444
PP20_6,20.18127,-3.5424492
PP20_7,17.74001,0.79761636
PP20_8,17.123087,-3.3071182
PP20_9,17.932035,1.2257543
PP20_10,15.633143,-2.0502963
PP20_11,16.507439,-3.283979
PP20_12,17.960457,-3.4745562
PP20_13,17.088398,-2.9498343
PP20_14,17.788265,-3.0320683
PP20_15,19.760078,-3.5742629
PP20_16,20.593922,-3.1161702
PP20_17,19.063921,-4.5215187
PP20_18,17.691137,-2.6502829
PP20_19,19.183859,-4.0581403
PP21_-4,20.20128,-2.732271
PP21_-3,20.649462,-3.0336988
PP21_3,16.72082,-2.2628517
PP21_4,16.720373,-2.2899175
PP21_5,14.917733,-3.5464978
PP21_6,16.29782,-2.7298758
PP21_7,16.443632,-2.8192794
PP21_8,15.330315,-0.6885076
PP21_9,18.452911,-0.8979121
PP21_10,15.330359,-0.68810177
PP21_11,15.331443,-0.6870453
PP21_12,15.330968,-0.6882882
PP21_13,15.330621,-0.6882169
PP21_14,16.310827,-2.6131449
PP21_15,15.4051285,-0.80491424
PP21_16,18.779772,-0.6523046
PP21_17,18.075003,1.8600322
PP21_18,18.209024,-1.4017262
PP21_19,16.692032,-2.240633
PP21_20,18.301231,-1.4160335
PP22_-9,17.695728,-1.9420978
PP22_-8,18.550762,-1.3867096
PP22_-7,19.064812,-5.8469534
PP22_-6,15.301751,-2.5495894
PP22_-5,15.093452,-1.5943952
PP22_-4,15.486283,-1.9391146
PP22_-3,19.808624,-4.691834
PP22_-2,20.949177,-3.0850682
PP22_-1,15.995013,-3.288978
PP22_0,15.000296,-3.6560767
PP22_1,15.897555,-4.914801
PP22_2,16.126976,-1.7854977
PP22_3,15.265291,-1.7318511
PP22_4,20.726322,-3.0686178
PP22_5,15.429799,-1.9287995
PP22_6,17.36971,-1.6021824
PP22_7,16.365679,-3.7676878
PP22_8,15.277679,-1.7609274
PP22_9,16.49586,-2.9417062
PP22_10,18.423645,-4.403171
PP22_11,17.726818,-3.607734
PP22_12,16.630455,-3.8815377
PP22_13,18.00458,-2.5430555
PP22_14,17.983644,-2.5053568
PP22_15,16.688128,-3.6548116
PP22_16,18.052456,-2.607639
PP23_-5,20.014507,-3.2048702
PP23_-4,15.143682,-1.6764958
PP23_-3,16.363682,-3.8458445
PP23_-2,20.018637,-1.1472847
PP23_0,15.97539,-1.0931002
PP23_1,15.854484,-4.750525
PP23_2,15.880809,-4.81357
PP23_3,17.945742,5.3466086
PP23_4,16.63725,-3.6899173
PP23_9,18.014511,5.469721
PP23_13,15.901871,-4.7733145
PP23_14,14.1792555,-2.8748384
PP23_15,15.282139,-1.7621663
PP23_16,14.218641,-2.8846812
PP23_17,19.085854,-5.89652
PP23_19,18.017496,5.467838
PP23_20,19.852982,-1.2865826
PP23_21,14.316346,-2.9491024
PP23_22,14.782632,-2.2118697
PP23_23,16.055779,-4.71433
PP23_24,17.98128,1.6191466
PP23_25,17.948421,1.4684497
PP23_26,18.022453,1.4150677
PP23_27,20.387573,-3.058389
PP23_28,17.884098,1.3867471
PP24_-2,18.381966,1.0263647
PP24_-1,15.016849,-1.514964
PP24_0,18.004637,1.4447596
PP24_1,17.965868,1.4058633
PP24_2,15.570195,-4.3181605
PP24_3,17.941643,1.295378
PP24_4,18.036604,1.6485782
PP24_5,14.951342,-3.6252558
PP24_12,14.312277,-2.9156187
PP24_15,15.762833,-5.0261364
PP24_16,15.724442,-5.0874834
PP24_17,18.008389,-2.5846345
PP24_18,15.513769,-4.1483626
PP24_19,14.987246,-3.6831357
PP25_-9,20.02635,-3.530126
PP25_-8,17.969324,-5.073997
PP25_-7,17.525105,-5.4598856
PP25_-6,17.734516,-4.9572444
PP25_-5,18.44598,-2.7035072
PP25_-4,19.743864,-3.3363736
PP25_-3,16.410221,-4.282892
PP25_-2,20.32448,-3.1111019
PP25_-1,16.58701,-3.0230932
PP25_0,17.374262,-4.8817754
PP25_1,17.307068,-4.91612
PP25_2,17.356455,-5.042954
PP25_3,17.293812,-1.1129677
PP25_4,14.606766,-2.839282
PP25_5,17.77775,-1.8836857
PP25_6,19.352432,-2.8019798
PP25_7,17.571768,-1.6075045
PP25_8,19.34159,-2.8555999
PP25_9,17.320023,-4.552961
PP25_10,19.741327,-2.3166513
PP25_11,17.604778,-3.1573765
PP25_12,18.67635,-2.8312876
PP25_13,16.366003,-4.2991986
PP25_14,17.50871,-4.9580536
PP26_-9,16.528416,-3.8909447
PP26_-8,20.308216,-3.030967
PP26_-7,15.815904,-4.9848
PP26_-6,18.829708,-1.1608161
PP26_-5,18.988039,-5.7998524
PP26_-4,15.749912,-5.0687175
PP26_-3,20.592115,-3.166964
PP26_-2,21.017202,-3.092766
PP26_-1,16.323252,-3.9598076
PP26_0,15.762378,-4.9803343
PP26_1,18.76734,-2.9275985
PP26_2,16.860697,-3.3547196
PP26_3,16.244968,-2.1762075
PP26_4,20.868557,-3.1217303
PP26_5,14.903811,-3.5602834
PP26_6,17.122663,-4.422551
PP26_7,21.022411,-3.0881035
PP26_8,20.613422,-3.0644429
PP26_9,15.975108,-1.0788034
PP26_10,19.081196,-5.6338305
PP26_11,16.56884,-3.8025455
PP26_12,15.742012,-2.8235657
PP26_13,17.763504,-2.673262
PP26_14,17.900658,1.419174
PP26_15,15.945868,-4.682725
PP26_16,15.962963,-1.0855145
PP26_17,15.823858,-4.9090204
PP26_18,15.97801,-1.055665
PP26_19,15.75125,-4.83549
PP26_20,16.181704,-4.129568
PP26_21,16.02687,-4.727813
PP26_22,16.327518,-4.5747614
PP26_23,16.269552,-4.7336345
PP26_24,16.472202,-4.079629
PP26_25,15.863877,-4.780523
PP26_26,16.646126,-3.5762675
PP26_27,15.800263,-4.966254
PP26_28,16.289242,-4.526606
PP26_29,16.67552,-3.4770715
PP26_30,16.452877,-1.7871816
PP26_31,19.537657,-2.7852726
PP26_32,20.383621,-3.2133799
PP27_-6,20.272116,-3.5519545
PP27_-5,16.590908,-4.8124657
PP27_-4,17.59346,-5.0831785
PP27_-3,20.018185,-3.6757538
PP27_-2,17.964676,-4.948576
PP27_-1,18.031397,-4.90419
PP27_0,16.975225,-4.9346757
PP27_1,20.196802,-3.627357
PP27_2,17.201324,-5.0419936
PP27_3,17.501932,-5.3446493
PP27_4,17.523203,-5.3004875
PP27_5,18.683811,-3.214145
PP27_6,17.482634,-5.245884
PP27_7,17.722656,-5.2700243
PP27_8,17.66951,-5.2464647
PP27_9,18.283083,-4.959785
PP27_10,17.545755,-5.381472
PP27_11,20.541676,-3.5044854
PP27_12,16.815165,-4.7948227
PP28_2,14.828696,-2.2786043
PP28_3,18.512815,-0.99521047
PP28_4,14.91019,-1.9178864
PP28_5,17.691902,-3.1492145
PP28_6,17.620907,-3.0947137
PP28_8,17.66025,-3.1374002
PP28_15,21.043364,-3.1050599
PP29_-9,18.97776,-3.4903746
PP29_-8,20.963736,-3.1049356
PP29_-7,20.591703,-3.06902
PP29_-6,17.970913,0.9597123
PP29_-5,17.451456,-5.283084
PP29_-4,17.56758,-5.334325
PP29_-3,17.577698,-5.460816
PP29_-2,17.6734,-4.8492384
PP29_-1,17.5554,-5.405518
PP29_0,21.017878,-3.0886464
PP29_1,18.47078,-0.9740308
PP29_2,15.293034,-2.5601325
PP29_4,16.290255,-2.545213
PP29_6,14.831655,-2.1135886
PP29_7,14.916686,-2.0510504
PP29_8,16.113573,-2.4899838
PP29_9,21.018919,-3.095502
PP29_10,18.757133,-3.7184672
PP29_11,20.492222,-3.1101007
PP29_12,19.444056,-4.479087
PP29_13,20.741308,-3.0669203
PP29_14,17.8653,-2.678378
PP3_-5,18.495197,-2.7980855
PP3_-4,17.719961,0.54249996
PP3_-3,17.72624,0.32515195
PP3_-2,17.766577,0.28615397
PP3_0,17.90556,-4.7247453
PP3_1,18.17029,-2.7048588
PP3_2,17.750109,0.36140105
PP3_3,19.90634,-3.6225333
PP3_7,19.236769,-2.3702528
PP3_8,15.46859,-3.3659978
PP3_9,18.758995,-2.1399815
PP3_10,15.142773,-3.3122504
PP3_11,18.095776,-3.0745041
PP3_12,18.907959,-3.2222235
PP3_13,17.770857,0.32799488
PP3_14,18.462318,-2.6897316
PP3_15,18.335571,-2.0452573
PP3_16,18.608568,-2.003107
PP3_18,18.427816,-4.4283085
PP30_-2,20.33042,-2.994846
PP30_-1,20.157835,-3.4112535
PP30_1,18.294641,-3.523539
PP30_2,17.57203,-4.9059453
PP30_3,19.013271,-3.6601305
PP30_4,18.919521,-2.5833108
PP30_5,18.979555,-2.286795
PP30_6,19.200401,-3.8258889
PP30_7,18.9485,-2.751591
PP30_8,19.624819,-2.4385843
PP30_9,17.895876,-4.9432173
PP30_10,18.649807,-1.1669657
PP30_11,19.8188,-2.587563
PP30_12,18.49355,-1.7004569
PP30_13,18.741394,-2.4901736
PP30_14,19.786383,-4.6204095
PP30_15,19.94396,-4.0080748
PP30_16,19.941881,-3.930019
PP30_17,18.73926,-0.93143576
PP31_-4,18.473087,-3.825958
PP31_-3,19.896791,-3.4320102
PP31_-2,17.342615,-4.281177
PP31_-1,17.247177,-5.271935
PP31_0,15.376805,-1.9963969
PP31_1,18.40558,0.986341
PP31_2,17.701748,0.5930741
PP31_3,17.495623,-1.1610606
PP31_4,19.954704,-3.303924
PP31_5,19.299067,-1.661171
PP31_6,17.471462,-3.6864452
PP31_7,16.26131,-3.9870203
PP31_8,19.72787,-3.1696105
PP31_9,18.03349,1.5791934
PP31_10,17.358408,-5.20504
PP31_11,17.163342,-4.824511
PP31_12,16.491352,-4.5419707
PP31_13,18.106255,1.2288394
PP31_14,19.654388,-4.727831
PP31_15,17.645144,-4.216817
PP31_16,17.281073,-4.986479
PP31_17,16.4266,-3.9699674
PP31_18,17.895601,0.5144125
PP31_19,20.453905,-3.2242281
PP31_20,19.08226,-3.9157023
PP32_-4,18.749578,-3.1134324
PP32_-3,17.220985,-1.3794018
PP32_-2,18.539444,-0.9402288
PP32_-1,15.297677,-3.5490067
PP32_0,17.457767,-5.206849
PP32_1,17.177925,-2.9396353
PP32_2,15.285225,-2.5581439
PP32_3,14.794376,-4.177718
PP32_4,15.117322,-4.025927
PP32_5,20.627253,-3.1752431
PP32_6,17.834564,-4.0764527
PP32_7,16.718403,-0.80959207
PP32_8,17.48032,-3.5639322
PP32_9,18.46474,-3.793796
PP32_10,18.889566,-1.6459793
PP32_11,17.554222,-4.5634503
PP32_12,17.924942,-3.5275156
PP32_13,16.29273,-4.8527026
PP33_-4,17.664642,-5.322616
PP33_-3,17.674292,-5.281577
PP33_-2,19.736868,-1.4355776
PP33_-1,17.964767,-5.071244
PP33_0,18.714796,-3.215018
PP33_1,19.805788,-1.2975339
PP33_2,17.365423,-1.8385947
PP33_3,17.033056,-2.5124483
PP33_4,17.317095,-2.660331
PP33_5,17.2415,-2.4414937
PP33_6,17.061764,-2.5624433
PP33_8,16.08046,-4.464268
PP33_9,17.146914,-1.7922721
PP33_10,16.658941,-2.5743418
PP33_12,15.281674,-2.562625
PP33_13,17.14686,-1.218681
PP33_14,18.450306,-1.211228
PP33_15,17.372547,-2.2297134
PP33_16,17.712496,-4.8201485
PP33_17,16.992525,-2.6043503
PP33_18,16.47249,-3.434771
PP33_19,16.272886,-4.0733476
PP33_20,16.22103,-4.158972
PP33_21,19.795982,-4.7829657
PP33_22,18.066944,-4.9415684
PP33_23,18.69557,-3.1490011
PP33_24,20.805595,-3.1164014
PP33_25,18.820562,-0.65961576
PP33_26,18.740377,-0.8160964
PP33_27,16.067873,-4.533404
PP33_28,17.12291,-1.3984315
PP33_29,17.134508,-3.7176752
PP33_30,20.749811,-3.0876043
PP33_31,17.471758,-3.562163
PP33_32,20.141392,-3.3545732
PP34_-4,17.462824,-1.773722
PP34_-3,20.2885,-3.3780284
PP34_-2,18.80217,-1.3512832
PP34_-1,18.141085,-4.1770053
PP34_0,18.313925,-3.9033349
PP34_1,18.549408,-4.813882
PP34_2,17.950527,-3.885107
PP34_3,19.103529,-3.6384735
PP34_4,18.281065,-4.170602
PP34_5,19.779375,-3.7622602
PP34_6,18.98295,-3.8344512
PP34_7,17.718084,-3.2283242
PP34_8,19.868605,-1.2043332
PP34_9,20.029966,-1.1193691
PP34_11,19.940643,-1.2194457
PP34_12,20.00882,-1.1262646
PP34_13,14.901593,-3.0229628
PP34_14,17.21841,-2.044829
PP34_15,17.777815,-4.479039
PP34_16,17.930601,-3.7324698
PP34_18,17.501076,-3.2297945
PP34_20,18.592478,-4.5896354
PP35_-4,15.850222,-4.9727383
PP35_-3,18.004986,-2.5678396
PP35_-2,15.5456295,-3.004232
PP35_-1,16.86106,-2.6235473
PP35_0,15.860944,-4.4958544
PP35_1,18.702991,-1.2089897
PP35_2,15.877397,-4.8741994
PP35_4,15.861005,-4.89711
PP35_5,14.714298,-3.6113164
PP35_6,15.071731,-1.5542371
PP35_7,16.75702,-2.314681
PP35_8,18.68074,-0.9630367
PP35_9,15.39737,-1.9379038
PP35_10,18.664255,-0.93468374
PP35_11,16.363398,-1.8235797
PP35_12,15.870599,-2.1459813
PP35_13,18.00723,5.463341
PP35_15,15.046408,-1.5276407
PP35_16,16.245157,-2.6441832
PP35_17,16.841263,-3.6608129
PP35_18,16.324905,-2.5698595
PP35_19,16.69406,-3.56905
PP35_20,15.253245,-1.7301577
PP35_21,15.815423,-4.7781425
PP35_25,16.719131,-0.8106054
PP35_26,14.715736,-3.6004415
PP35_27,16.196245,-2.2026255
PP35_28,17.23774,-5.2857757
PP35_29,16.987505,-3.0906374
PP35_30,16.168623,-1.2313492
PP35_31,17.06571,-3.7834527
PP35_32,17.820574,-3.2274437
PP35_33,15.591561,-3.5954256
PP35_34,20.353365,-2.7721949
PP35_35,18.748808,-4.590749
PP35_36,15.208011,-3.5422776
PP35_37,17.770664,-3.2706811
PP35_38,18.873474,-5.632298
PP35_39,19.040491,-5.835265
PP35_40,17.432167,-4.104307
PP35_41,19.191788,-4.726528
PP35_42,19.043344,-5.823669
PP35_43,16.901693,-2.5329182
PP35_44,15.160231,-3.470956
PP35_45,18.99537,-5.7472744
PP35_46,19.03857,-5.5896277
PP35_47,19.031015,-5.6214595
PP36_-9,16.685505,-4.117915
PP36_-8,19.477642,-4.6384845
PP36_-7,16.504549,-4.1360297
PP36_-6,16.621737,-4.2378607
PP36_-5,15.95264,-4.9970136
PP36_-4,17.106676,-4.930032
PP36_-3,17.36162,-5.2021756
PP36_-2,19.566523,-4.6463017
PP36_-1,16.400663,-4.2378745
PP36_0,17.340193,-5.2933803
PP36_1,15.783761,-5.018154
PP36_2,15.753556,-5.085041
PP36_3,17.500381,-5.3650556
PP36_4,15.770098,-2.9697073
PP36_5,16.485493,-4.237511
PP36_6,15.717067,-5.0491686
PP36_7,15.742579,-2.9424744
PP36_8,15.762658,-5.064412
PP36_9,17.38544,-5.169398
PP36_10,15.606768,-2.312398
PP36_11,16.011219,-3.2941875
PP36_12,18.333397,-3.886441
PP36_13,19.864256,-4.777438
PP36_14,18.721266,-3.1438708
PP36_15,17.451801,-4.204023
PP36_16,17.13808,-5.226676
PP36_17,20.89602,-3.0874033
PP36_18,17.059868,-5.091973
PP37_-9,17.775713,-5.120328
PP37_-8,19.338833,-2.0558245
PP37_-5,14.636144,-1.8009598
PP37_-4,17.534782,-5.476107
PP37_-3,16.370821,-3.75879
PP37_-2,18.753803,-3.1068318
PP37_-1,18.300661,-1.2459491
PP37_0,14.780775,-4.182268
PP37_1,19.814651,-1.2933198
PP37_2,19.805773,-1.2561829
PP37_3,15.178336,-3.8929818
PP37_4,19.721073,-1.2240608
PP37_5,19.7948,-4.7531943
PP37_6,16.451023,-1.7302152
PP37_7,20.112879,-1.0477142
PP37_8,20.533724,-3.0002398
PP37_9,18.903578,-0.4769392
PP37_10,19.66914,-1.3937371
PP37_11,16.083721,-4.753108
PP37_12,15.212732,-3.970482
PP37_13,18.899982,-0.4821679
PP37_14,20.319021,-3.6782465
PP38_-6,17.902569,-4.9935303
PP38_-5,20.473988,-3.49815
PP38_-4,16.534117,-5.0026813
